Instrument_ID,EOM_Date,Fund_Name,Instrument_Type,Fund_Price,Final_Reference_Price,Price_Difference,Price_Source_Flag
ILMN,2023-08-31,Fund Whitestone,Equities,140.47,0.0,140.47000122070312,No Reference Price Found
TTWO,2023-08-31,Fund Whitestone,Equities,140.46,0.0,140.4600067138672,No Reference Price Found
IT0004735152,2023-02-28,Fund Whitestone,Government Bond,140.45,0.0,140.4499969482422,No Reference Price Found
IT0004735152,2023-07-31,Fund Whitestone,Government Bond,140.42,0.0,140.4199981689453,No Reference Price Found
IT0004735152,2023-03-31,Fund Whitestone,Government Bond,140.39,0.0,140.38999938964844,No Reference Price Found
IT0004735152,2023-01-31,Fund Whitestone,Government Bond,140.38,0.0,140.3800048828125,No Reference Price Found
IT0004735152,2022-09-30,Fund Whitestone,Government Bond,140.33,0.0,140.3300018310547,No Reference Price Found
IT0004735152,2023-06-30,Fund Whitestone,Government Bond,140.32,0.0,140.32000732421875,No Reference Price Found
WMT,2022-12-31,Report-of-Gohen,Equities,140.18,0.0,140.17999267578125,No Reference Price Found
WMT,2022-10-31,Report-of-Gohen,Equities,140.18,0.0,140.17999267578125,No Reference Price Found
DGX,2023-03-31,Applebead,Equities,140.06,0.0,140.05999755859375,No Reference Price Found
PKG,2023-01-31,Belaware,Equities,140.0,0.0,140.0,No Reference Price Found
CLX,2022-08-31,Belaware,Equities,139.88,0.0,139.8800048828125,No Reference Price Found
MTB,2023-07-31,Leeder,Equities,139.86,0.0,139.86000061035156,No Reference Price Found
DGX,2023-06-30,Applebead,Equities,139.84,0.0,139.83999633789062,No Reference Price Found
SEDG,2023-08-31,Applebead,Equities,139.82,0.0,139.82000732421875,No Reference Price Found
DRI,2022-10-31,Applebead,Equities,139.72,0.0,139.72000122070312,No Reference Price Found
CBOE,2023-07-31,Belaware,Equities,139.68,0.0,139.67999267578125,No Reference Price Found
EXR,2023-07-31,Applebead,Equities,139.57,0.0,139.57000732421875,No Reference Price Found
PANW,2022-12-31,Report-of-Gohen,Equities,139.54,0.0,139.5399932861328,No Reference Price Found
TEL,2023-06-30,Virtous,Equities,139.52,0.0,139.52000427246094,No Reference Price Found
BR,2023-02-28,Applebead,Equities,139.39,0.0,139.38999938964844,No Reference Price Found
ANET,2022-11-30,rpt-Catalysm,Equities,139.3,0.0,139.3000030517578,No Reference Price Found
CBOE,2023-04-30,Belaware,Equities,139.17,0.0,139.1699981689453,No Reference Price Found
ABBV,2023-08-31,Virtous,Equities,138.83,0.0,138.8300018310547,No Reference Price Found
MRNA,2023-02-28,Magnum,Equities,138.81,0.0,138.80999755859375,No Reference Price Found
ANET,2023-02-28,rpt-Catalysm,Equities,138.7,0.0,138.6999969482422,No Reference Price Found
MAR,2022-09-30,TT_monthly_Trustmind,Equities,138.68,0.0,138.67999267578125,No Reference Price Found
CVX,2022-09-30,Belaware,Equities,138.62,0.0,138.6199951171875,No Reference Price Found
DGX,2023-04-30,Applebead,Equities,138.1,0.0,138.10000610351562,No Reference Price Found
KMB,2023-06-30,Belaware,Equities,138.06,0.0,138.05999755859375,No Reference Price Found
CBOE,2023-06-30,Belaware,Equities,138.01,0.0,138.00999450683594,No Reference Price Found
JPM,2023-01-31,Magnum,Equities,137.92,0.0,137.9199981689453,No Reference Price Found
A,2023-03-31,Belaware,Equities,137.85,0.0,137.85000610351562,No Reference Price Found
RSG,2022-11-30,Belaware,Equities,137.8,0.0,137.8000030517578,No Reference Price Found
TTWO,2023-05-31,Fund Whitestone,Equities,137.73,0.0,137.72999572753906,No Reference Price Found
A,2022-10-31,Belaware,Equities,137.66,0.0,137.66000366210938,No Reference Price Found
ETSY,2023-01-31,rpt-Catalysm,Equities,137.58,0.0,137.5800018310547,No Reference Price Found
PKG,2023-03-31,Belaware,Equities,137.51,0.0,137.50999450683594,No Reference Price Found
ADI,2022-09-30,Virtous,Equities,137.42,0.0,137.4199981689453,No Reference Price Found
JPM,2023-04-30,Magnum,Equities,137.3,0.0,137.3000030517578,No Reference Price Found
VLO,2023-03-31,Leeder,Equities,137.22,0.0,137.22000122070312,No Reference Price Found
CLX,2022-12-31,Belaware,Equities,137.16,0.0,137.16000366210938,No Reference Price Found
DGX,2023-02-28,Applebead,Equities,136.97,0.0,136.97000122070312,No Reference Price Found
VLO,2023-01-31,Leeder,Equities,136.65,0.0,136.64999389648438,No Reference Price Found
J,2023-08-31,Leeder,Equities,136.5,0.0,136.5,No Reference Price Found
ABBV,2023-05-31,Virtous,Equities,136.45,0.0,136.4499969482422,No Reference Price Found
DE0001030559,2022-11-30,Fund Whitestone,Government Bond,136.43,0.0,136.42999267578125,No Reference Price Found
DE0001030559,2022-08-31,Fund Whitestone,Government Bond,136.35,0.0,136.35000610351562,No Reference Price Found
EA,2023-07-31,Magnum,Equities,136.35,0.0,136.35000610351562,No Reference Price Found
DE0001030559,2023-05-31,Fund Whitestone,Government Bond,136.32,0.0,136.32000732421875,No Reference Price Found
PGR,2023-04-30,Magnum,Equities,136.3,0.0,136.3000030517578,No Reference Price Found
SJM,2022-08-31,Fund Whitestone,Equities,136.18,0.0,136.17999267578125,No Reference Price Found
PGR,2023-01-31,Magnum,Equities,136.15,0.0,136.14999389648438,No Reference Price Found
ARE,2022-09-30,Applebead,Equities,136.12,0.0,136.1199951171875,No Reference Price Found
DE0001030559,2022-12-31,Fund Whitestone,Government Bond,136.11,0.0,136.11000061035156,No Reference Price Found
DLTR,2022-09-30,TT_monthly_Trustmind,Equities,136.1,0.0,136.10000610351562,No Reference Price Found
DE0001030559,2022-10-31,Fund Whitestone,Government Bond,136.08,0.0,136.0800018310547,No Reference Price Found
FANG,2023-02-28,Fund Whitestone,Equities,136.08,0.0,136.0800018310547,No Reference Price Found
DE0001030559,2023-04-30,Fund Whitestone,Government Bond,136.07,0.0,136.07000732421875,No Reference Price Found
WHR,2022-12-31,Belaware,Equities,136.01,0.0,136.00999450683594,No Reference Price Found
DE0001030559,2023-07-31,Fund Whitestone,Government Bond,135.99,0.0,135.99000549316406,No Reference Price Found
DE0001030559,2023-08-31,Fund Whitestone,Government Bond,135.99,0.0,135.99000549316406,No Reference Price Found
DE0001030559,2023-02-28,Fund Whitestone,Government Bond,135.97,0.0,135.97000122070312,No Reference Price Found
WHR,2023-04-30,Belaware,Equities,135.95,0.0,135.9499969482422,No Reference Price Found
DE0001030559,2023-03-31,Fund Whitestone,Government Bond,135.93,0.0,135.92999267578125,No Reference Price Found
DE0001030559,2023-06-30,Fund Whitestone,Government Bond,135.89,0.0,135.88999938964844,No Reference Price Found
DE0001030559,2023-01-31,Fund Whitestone,Government Bond,135.88,0.0,135.8800048828125,No Reference Price Found
DE0001030559,2022-09-30,Fund Whitestone,Government Bond,135.85,0.0,135.85000610351562,No Reference Price Found
PG,2023-02-28,Belaware,Equities,135.85,0.0,135.85000610351562,No Reference Price Found
META,2022-09-30,Applebead,Equities,135.68,0.0,135.67999267578125,No Reference Price Found
DLTR,2022-08-31,TT_monthly_Trustmind,Equities,135.68,0.0,135.67999267578125,No Reference Price Found
TGT,2023-07-31,rpt-Catalysm,Equities,135.31,0.0,135.30999755859375,No Reference Price Found
DGX,2023-07-31,Applebead,Equities,135.21,0.0,135.2100067138672,No Reference Price Found
A,2023-04-30,Belaware,Equities,135.17,0.0,135.1699981689453,No Reference Price Found
JPM,2022-11-30,Magnum,Equities,135.17,0.0,135.1699981689453,No Reference Price Found
IT0004243512,2022-11-30,Magnum,Government Bond,135.08,0.0,135.0800018310547,No Reference Price Found
IT0004243512,2023-05-31,Magnum,Government Bond,135.08,0.0,135.0800018310547,No Reference Price Found
IT0004243512,2022-10-31,Magnum,Government Bond,135.04,0.0,135.0399932861328,No Reference Price Found
IT0004243512,2023-02-28,Magnum,Government Bond,135.04,0.0,135.0399932861328,No Reference Price Found
IT0004243512,2022-08-31,Magnum,Government Bond,135.03,0.0,135.02999877929688,No Reference Price Found
DRI,2022-12-31,Applebead,Equities,135.02,0.0,135.02000427246094,No Reference Price Found
IT0004243512,2023-01-31,Magnum,Government Bond,134.98,0.0,134.97999572753906,No Reference Price Found
IT0004243512,2023-08-31,Magnum,Government Bond,134.94,0.0,134.94000244140625,No Reference Price Found
IT0004243512,2023-04-30,Magnum,Government Bond,134.93,0.0,134.92999267578125,No Reference Price Found
IT0004243512,2022-09-30,Magnum,Government Bond,134.92,0.0,134.9199981689453,No Reference Price Found
NVDA,2022-10-31,Magnum,Equities,134.9,0.0,134.89999389648438,No Reference Price Found
PTC,2023-01-31,Applebead,Equities,134.88,0.0,134.8800048828125,No Reference Price Found
DLTR,2023-05-31,TT_monthly_Trustmind,Equities,134.88,0.0,134.8800048828125,No Reference Price Found
IT0004243512,2023-06-30,Magnum,Government Bond,134.86,0.0,134.86000061035156,No Reference Price Found
IT0004243512,2023-07-31,Magnum,Government Bond,134.86,0.0,134.86000061035156,No Reference Price Found
IT0004243512,2023-03-31,Magnum,Government Bond,134.85,0.0,134.85000610351562,No Reference Price Found
IT0004243512,2022-12-31,Magnum,Government Bond,134.85,0.0,134.85000610351562,No Reference Price Found
JPM,2023-05-31,Magnum,Equities,134.78,0.0,134.77999877929688,No Reference Price Found
RSG,2023-03-31,Belaware,Equities,134.78,0.0,134.77999877929688,No Reference Price Found
RSG,2022-09-30,Belaware,Equities,134.59,0.0,134.58999633789062,No Reference Price Found
DOV,2022-12-31,Leeder,Equities,134.45,0.0,134.4499969482422,No Reference Price Found
PG,2022-08-31,Belaware,Equities,134.42,0.0,134.4199981689453,No Reference Price Found
PTC,2023-05-31,Applebead,Equities,134.4,0.0,134.39999389648438,No Reference Price Found
FFIV,2023-04-30,Magnum,Equities,134.36,0.0,134.36000061035156,No Reference Price Found
PKG,2023-02-28,Belaware,Equities,134.13,0.0,134.1300048828125,No Reference Price Found
ETN,2022-08-31,Fund Whitestone,Equities,134.05,0.0,134.0500030517578,No Reference Price Found
PKG,2023-04-30,Belaware,Equities,133.98,0.0,133.97999572753906,No Reference Price Found
ABC,2022-09-30,Fund Whitestone,Equities,133.77,0.0,133.77000427246094,No Reference Price Found
CBOE,2023-03-31,Belaware,Equities,133.73,0.0,133.72999572753906,No Reference Price Found
SJM,2022-09-30,Fund Whitestone,Equities,133.67,0.0,133.6699981689453,No Reference Price Found
ALL,2022-12-31,TT_monthly_Trustmind,Equities,133.58,0.0,133.5800018310547,No Reference Price Found
FANG,2023-03-31,Fund Whitestone,Equities,133.57,0.0,133.57000732421875,No Reference Price Found
DOV,2023-05-31,Leeder,Equities,133.33,0.0,133.3300018310547,No Reference Price Found
KMB,2022-12-31,Belaware,Equities,133.28,0.0,133.27999877929688,No Reference Price Found
ABBV,2023-06-30,Virtous,Equities,133.25,0.0,133.25,No Reference Price Found
MPC,2023-03-31,TT_monthly_Trustmind,Equities,133.24,0.0,133.24000549316406,No Reference Price Found
KMB,2023-08-31,Belaware,Equities,133.12,0.0,133.1199951171875,No Reference Price Found
KMB,2023-05-31,Belaware,Equities,133.11,0.0,133.11000061035156,No Reference Price Found
GOOG,2023-07-31,Applebead,Equities,133.11,0.0,133.11000061035156,No Reference Price Found
KMB,2023-03-31,Belaware,Equities,133.05,0.0,133.0500030517578,No Reference Price Found
AXP,2022-09-30,Applebead,Equities,132.98,0.0,132.97999572753906,No Reference Price Found
FR0013327491,2022-11-30,Virtous,Government Bond,132.98,0.0,132.97999572753906,No Reference Price Found
GOOG,2023-08-31,Applebead,Equities,132.91,0.0,132.91000366210938,No Reference Price Found
MRNA,2023-04-30,Magnum,Equities,132.89,0.0,132.88999938964844,No Reference Price Found
WHR,2023-08-31,Belaware,Equities,132.87,0.0,132.8699951171875,No Reference Price Found
BR,2022-12-31,Applebead,Equities,132.81,0.0,132.80999755859375,No Reference Price Found
FR0013327491,2022-08-31,Virtous,Government Bond,132.79,0.0,132.7899932861328,No Reference Price Found
WHR,2023-02-28,Belaware,Equities,132.66,0.0,132.66000366210938,No Reference Price Found
FR0013327491,2023-05-31,Virtous,Government Bond,132.61,0.0,132.61000061035156,No Reference Price Found
CRM,2022-12-31,Leeder,Equities,132.59,0.0,132.58999633789062,No Reference Price Found
FR0013327491,2022-12-31,Virtous,Government Bond,132.57,0.0,132.57000732421875,No Reference Price Found
FR0013327491,2023-04-30,Virtous,Government Bond,132.46,0.0,132.4600067138672,No Reference Price Found
FR0013327491,2023-07-31,Virtous,Government Bond,132.42,0.0,132.4199981689453,No Reference Price Found
CBOE,2023-05-31,Belaware,Equities,132.42,0.0,132.4199981689453,No Reference Price Found
FANG,2022-12-31,Fund Whitestone,Equities,132.4,0.0,132.39999389648438,No Reference Price Found
FR0013327491,2023-08-31,Virtous,Government Bond,132.39,0.0,132.38999938964844,No Reference Price Found
FR0013327491,2023-02-28,Virtous,Government Bond,132.37,0.0,132.3699951171875,No Reference Price Found
MPC,2023-07-31,TT_monthly_Trustmind,Equities,132.35,0.0,132.35000610351562,No Reference Price Found
FR0013327491,2023-06-30,Virtous,Government Bond,132.34,0.0,132.33999633789062,No Reference Price Found
FR0013327491,2023-03-31,Virtous,Government Bond,132.33,0.0,132.3300018310547,No Reference Price Found
FSLR,2022-09-30,Leeder,Equities,132.27,0.0,132.27000427246094,No Reference Price Found
MRNA,2022-08-31,Magnum,Equities,132.27,0.0,132.27000427246094,No Reference Price Found
PGR,2023-06-30,Magnum,Equities,132.27,0.0,132.27000427246094,No Reference Price Found
FR0013327491,2022-09-30,Virtous,Government Bond,132.21,0.0,132.2100067138672,No Reference Price Found
FR0013327491,2023-01-31,Virtous,Government Bond,132.2,0.0,132.1999969482422,No Reference Price Found
FR0013327491,2022-10-31,Virtous,Government Bond,132.18,0.0,132.17999267578125,No Reference Price Found
CA135087G997,2022-11-30,Report-of-Gohen,Government Bond,132.17,0.0,132.1699981689453,No Reference Price Found
PG,2022-10-31,Belaware,Equities,132.17,0.0,132.1699981689453,No Reference Price Found
QCOM,2023-07-31,rpt-Catalysm,Equities,132.17,0.0,132.1699981689453,No Reference Price Found
PKG,2023-06-30,Belaware,Equities,132.16,0.0,132.16000366210938,No Reference Price Found
ETSY,2022-11-30,rpt-Catalysm,Equities,132.09,0.0,132.08999633789062,No Reference Price Found
PKG,2022-11-30,Belaware,Equities,132.06,0.0,132.05999755859375,No Reference Price Found
KMB,2022-11-30,Belaware,Equities,132.03,0.0,132.02999877929688,No Reference Price Found
CA135087G997,2022-12-31,Report-of-Gohen,Government Bond,132.01,0.0,132.00999450683594,No Reference Price Found
DGX,2023-05-31,Applebead,Equities,131.97,0.0,131.97000122070312,No Reference Price Found
ALL,2022-11-30,Fund Whitestone,Equities,131.9,0.0,131.89999389648438,No Reference Price Found
PGR,2022-11-30,Magnum,Equities,131.86,0.0,131.86000061035156,No Reference Price Found
CA135087G997,2023-07-31,Report-of-Gohen,Government Bond,131.83,0.0,131.8300018310547,No Reference Price Found
CA135087G997,2023-05-31,Report-of-Gohen,Government Bond,131.81,0.0,131.80999755859375,No Reference Price Found
CA135087G997,2022-08-31,Report-of-Gohen,Government Bond,131.75,0.0,131.75,No Reference Price Found
FMC,2023-01-31,TT_monthly_Trustmind,Equities,131.75,0.0,131.75,No Reference Price Found
CA135087G997,2023-02-28,Report-of-Gohen,Government Bond,131.69,0.0,131.69000244140625,No Reference Price Found
CA135087G997,2023-03-31,Report-of-Gohen,Government Bond,131.69,0.0,131.69000244140625,No Reference Price Found
CA135087G997,2023-04-30,Report-of-Gohen,Government Bond,131.68,0.0,131.67999267578125,No Reference Price Found
CA135087G997,2022-09-30,Report-of-Gohen,Government Bond,131.65,0.0,131.64999389648438,No Reference Price Found
NUE,2023-05-31,Virtous,Equities,131.64,0.0,131.63999938964844,No Reference Price Found
PKG,2022-08-31,Belaware,Equities,131.61,0.0,131.61000061035156,No Reference Price Found
CA135087G997,2023-01-31,Report-of-Gohen,Government Bond,131.57,0.0,131.57000732421875,No Reference Price Found
CA135087G997,2023-06-30,Report-of-Gohen,Government Bond,131.54,0.0,131.5399932861328,No Reference Price Found
CA135087G997,2023-08-31,Report-of-Gohen,Government Bond,131.54,0.0,131.5399932861328,No Reference Price Found
CA135087G997,2022-10-31,Report-of-Gohen,Government Bond,131.53,0.0,131.52999877929688,No Reference Price Found
QCOM,2023-01-31,rpt-Catalysm,Equities,131.49,0.0,131.49000549316406,No Reference Price Found
PGR,2023-08-31,Magnum,Equities,131.49,0.0,131.49000549316406,No Reference Price Found
WHR,2022-10-31,Belaware,Equities,131.36,0.0,131.36000061035156,No Reference Price Found
RSG,2022-10-31,Belaware,Equities,131.2,0.0,131.1999969482422,No Reference Price Found
JPM,2022-12-31,Magnum,Equities,131.18,0.0,131.17999267578125,No Reference Price Found
ES0000012C12,2022-11-30,Magnum,Government Bond,131.1,0.0,131.10000610351562,No Reference Price Found
ES0000012C12,2022-08-31,Magnum,Government Bond,131.02,0.0,131.02000427246094,No Reference Price Found
NUE,2022-12-31,Virtous,Equities,130.95,0.0,130.9499969482422,No Reference Price Found
NUE,2022-08-31,Virtous,Equities,130.95,0.0,130.9499969482422,No Reference Price Found
ETN,2022-09-30,Fund Whitestone,Equities,130.83,0.0,130.8300018310547,No Reference Price Found
ES0000012C12,2023-05-31,Magnum,Government Bond,130.79,0.0,130.7899932861328,No Reference Price Found
TGT,2023-06-30,rpt-Catalysm,Equities,130.78,0.0,130.77999877929688,No Reference Price Found
ES0000012C12,2022-12-31,Magnum,Government Bond,130.68,0.0,130.67999267578125,No Reference Price Found
ES0000012C12,2023-04-30,Magnum,Government Bond,130.62,0.0,130.6199951171875,No Reference Price Found
FANG,2023-06-30,Fund Whitestone,Equities,130.62,0.0,130.6199951171875,No Reference Price Found
WMT,2022-08-31,Report-of-Gohen,Equities,130.55,0.0,130.5500030517578,No Reference Price Found
ES0000012C12,2023-07-31,Magnum,Government Bond,130.51,0.0,130.50999450683594,No Reference Price Found
ES0000012C12,2023-08-31,Magnum,Government Bond,130.5,0.0,130.5,No Reference Price Found
ES0000012C12,2023-03-31,Magnum,Government Bond,130.48,0.0,130.47999572753906,No Reference Price Found
ES0000012C12,2022-10-31,Magnum,Government Bond,130.46,0.0,130.4600067138672,No Reference Price Found
US912810SM18,2022-11-30,Fund Whitestone,Government Bond,130.45,0.0,130.4499969482422,No Reference Price Found
US912810SM18,2022-12-31,Fund Whitestone,Government Bond,130.45,0.0,130.4499969482422,No Reference Price Found
ES0000012C12,2023-02-28,Magnum,Government Bond,130.44,0.0,130.44000244140625,No Reference Price Found
ES0000012C12,2023-06-30,Magnum,Government Bond,130.42,0.0,130.4199981689453,No Reference Price Found
VLO,2022-11-30,Leeder,Equities,130.39,0.0,130.38999938964844,No Reference Price Found
US912810SM18,2023-05-31,Fund Whitestone,Government Bond,130.36,0.0,130.36000061035156,No Reference Price Found
EA,2022-11-30,Magnum,Equities,130.36,0.0,130.36000061035156,No Reference Price Found
ES0000012C12,2023-01-31,Magnum,Government Bond,130.35,0.0,130.35000610351562,No Reference Price Found
ES0000012C12,2022-09-30,Magnum,Government Bond,130.31,0.0,130.30999755859375,No Reference Price Found
US912810SM18,2023-02-28,Fund Whitestone,Government Bond,130.26,0.0,130.25999450683594,No Reference Price Found
US912810SM18,2022-08-31,Fund Whitestone,Government Bond,130.26,0.0,130.25999450683594,No Reference Price Found
US912810SM18,2022-09-30,Fund Whitestone,Government Bond,130.26,0.0,130.25999450683594,No Reference Price Found
US912810SM18,2023-06-30,Fund Whitestone,Government Bond,130.2,0.0,130.1999969482422,No Reference Price Found
US912810SM18,2023-07-31,Fund Whitestone,Government Bond,130.19,0.0,130.19000244140625,No Reference Price Found
US912810SM18,2023-04-30,Fund Whitestone,Government Bond,130.18,0.0,130.17999267578125,No Reference Price Found
US912810SM18,2023-03-31,Fund Whitestone,Government Bond,130.17,0.0,130.1699981689453,No Reference Price Found
US912810SM18,2023-01-31,Fund Whitestone,Government Bond,130.09,0.0,130.08999633789062,No Reference Price Found
US912810SM18,2022-10-31,Fund Whitestone,Government Bond,130.04,0.0,130.0399932861328,No Reference Price Found
NUE,2022-10-31,Virtous,Equities,130.02,0.0,130.02000427246094,No Reference Price Found
US912810SM18,2023-08-31,Fund Whitestone,Government Bond,130.0,0.0,130.0,No Reference Price Found
TEL,2023-03-31,Applebead,Equities,129.92,0.0,129.9199981689453,No Reference Price Found
TGT,2023-05-31,rpt-Catalysm,Equities,129.82,0.0,129.82000732421875,No Reference Price Found
QCOM,2022-08-31,rpt-Catalysm,Equities,129.73,0.0,129.72999572753906,No Reference Price Found
EA,2023-06-30,Magnum,Equities,129.7,0.0,129.6999969482422,No Reference Price Found
VLO,2023-02-28,Leeder,Equities,129.49,0.0,129.49000549316406,No Reference Price Found
PGR,2022-12-31,Magnum,Equities,129.42,0.0,129.4199981689453,No Reference Price Found
DOV,2022-10-31,Leeder,Equities,129.29,0.0,129.2899932861328,No Reference Price Found
ABBV,2022-08-31,Virtous,Equities,129.22,0.0,129.22000122070312,No Reference Price Found
KMB,2023-07-31,Belaware,Equities,129.1,0.0,129.10000610351562,No Reference Price Found
ABBV,2022-09-30,Virtous,Equities,128.98,0.0,128.97999572753906,No Reference Price Found
EXR,2023-08-31,Applebead,Equities,128.98,0.0,128.97999572753906,No Reference Price Found
FMC,2022-11-30,TT_monthly_Trustmind,Equities,128.69,0.0,128.69000244140625,No Reference Price Found
WHR,2023-03-31,Belaware,Equities,128.58,0.0,128.5800018310547,No Reference Price Found
VLO,2023-08-31,Leeder,Equities,128.42,0.0,128.4199981689453,No Reference Price Found
JPM,2023-03-31,Magnum,Equities,128.41,0.0,128.41000366210938,No Reference Price Found
EA,2023-01-31,Magnum,Equities,128.27,0.0,128.27000427246094,No Reference Price Found
PTC,2023-03-31,Applebead,Equities,128.23,0.0,128.22999572753906,No Reference Price Found
PGR,2022-10-31,Magnum,Equities,128.12,0.0,128.1199951171875,No Reference Price Found
RSG,2022-12-31,Belaware,Equities,128.1,0.0,128.10000610351562,No Reference Price Found
WHR,2022-09-30,Belaware,Equities,128.1,0.0,128.10000610351562,No Reference Price Found
RSG,2023-02-28,Belaware,Equities,128.04,0.0,128.0399932861328,No Reference Price Found
EA,2023-05-31,Magnum,Equities,128.0,0.0,128.0,No Reference Price Found
VLO,2023-07-31,Leeder,Equities,127.89,0.0,127.88999938964844,No Reference Price Found
FMC,2023-02-28,TT_monthly_Trustmind,Equities,127.81,0.0,127.80999755859375,No Reference Price Found
PGR,2023-05-31,Magnum,Equities,127.81,0.0,127.80999755859375,No Reference Price Found
WMT,2022-09-30,Report-of-Gohen,Equities,127.74,0.0,127.73999786376953,No Reference Price Found
ALL,2023-02-28,Fund Whitestone,Equities,127.72,0.0,127.72000122070312,No Reference Price Found
MRNA,2023-05-31,Magnum,Equities,127.71,0.0,127.70999908447266,No Reference Price Found
KMB,2023-01-31,Belaware,Equities,127.65,0.0,127.6500015258789,No Reference Price Found
WHR,2023-05-31,Belaware,Equities,127.62,0.0,127.62000274658203,No Reference Price Found
FSLR,2022-08-31,Leeder,Equities,127.55,0.0,127.55000305175781,No Reference Price Found
A,2022-08-31,Belaware,Equities,127.39,0.0,127.38999938964844,No Reference Price Found
FANG,2022-08-31,Fund Whitestone,Equities,127.27,0.0,127.2699966430664,No Reference Price Found
PTC,2022-11-30,Applebead,Equities,127.21,0.0,127.20999908447266,No Reference Price Found
PWR,2022-09-30,rpt-Catalysm,Equities,127.2,0.0,127.19999694824219,No Reference Price Found
DGX,2023-08-31,Applebead,Equities,127.19,0.0,127.19000244140625,No Reference Price Found
EA,2023-04-30,Magnum,Equities,127.09,0.0,127.08999633789062,No Reference Price Found
LEN,2023-07-31,Belaware,Equities,126.83,0.0,126.83000183105469,No Reference Price Found
DHI,2023-07-31,Magnum,Equities,126.76,0.0,126.76000213623047,No Reference Price Found
QCOM,2023-03-31,rpt-Catalysm,Equities,126.7,0.0,126.69999694824219,No Reference Price Found
ALL,2023-01-31,Fund Whitestone,Equities,126.55,0.0,126.55000305175781,No Reference Price Found
US912828B253,2023-05-31,Magnum,Government Bond,126.52,0.0,126.5199966430664,No Reference Price Found
US912828B253,2023-08-31,Virtous,Government Bond,126.49,0.0,126.48999786376953,No Reference Price Found
US912828B253,2022-08-31,Magnum,Government Bond,126.48,0.0,126.4800033569336,No Reference Price Found
US912828B253,2022-11-30,Magnum,Government Bond,126.45,0.0,126.44999694824219,No Reference Price Found
US912828B253,2023-04-30,Magnum,Government Bond,126.45,0.0,126.44999694824219,No Reference Price Found
FANG,2023-05-31,Fund Whitestone,Equities,126.43,0.0,126.43000030517578,No Reference Price Found
US912828B253,2022-12-31,Magnum,Government Bond,126.4,0.0,126.4000015258789,No Reference Price Found
US912828B253,2022-10-31,Magnum,Government Bond,126.37,0.0,126.37000274658203,No Reference Price Found
US912828B253,2023-02-28,Magnum,Government Bond,126.34,0.0,126.33999633789062,No Reference Price Found
EA,2022-08-31,Magnum,Equities,126.28,0.0,126.27999877929688,No Reference Price Found
US912828B253,2023-01-31,Magnum,Government Bond,126.27,0.0,126.2699966430664,No Reference Price Found
MPC,2023-01-31,TT_monthly_Trustmind,Equities,126.26,0.0,126.26000213623047,No Reference Price Found
US912828B253,2022-09-30,Magnum,Government Bond,126.21,0.0,126.20999908447266,No Reference Price Found
US912828B253,2023-07-31,Magnum,Government Bond,126.21,0.0,126.20999908447266,No Reference Price Found
US912828B253,2023-03-31,Magnum,Government Bond,126.15,0.0,126.1500015258789,No Reference Price Found
TEL,2023-02-28,Applebead,Equities,126.13,0.0,126.12999725341797,No Reference Price Found
ANET,2023-01-31,Wallington,Equities,126.02,0.0,126.0199966430664,No Reference Price Found
US912828B253,2023-06-30,Magnum,Government Bond,126.0,0.0,126.0,No Reference Price Found
PGR,2023-07-31,Magnum,Equities,125.98,0.0,125.9800033569336,No Reference Price Found
CBOE,2022-11-30,Belaware,Equities,125.87,0.0,125.87000274658203,No Reference Price Found
KEYS,2023-08-31,TT_monthly_Trustmind,Equities,125.86,0.0,125.86000061035156,No Reference Price Found
US9128283R96,2022-08-31,Magnum,Government Bond,125.86,0.0,125.86000061035156,No Reference Price Found
US9128283R96,2022-11-30,Magnum,Government Bond,125.84,0.0,125.83999633789062,No Reference Price Found
US9128283R96,2023-05-31,Magnum,Government Bond,125.8,0.0,125.80000305175781,No Reference Price Found
PTC,2023-04-30,Applebead,Equities,125.79,0.0,125.79000091552734,No Reference Price Found
US9128283R96,2022-12-31,Magnum,Government Bond,125.77,0.0,125.7699966430664,No Reference Price Found
J,2022-11-30,Leeder,Equities,125.72,0.0,125.72000122070312,No Reference Price Found
US9128283R96,2023-04-30,Magnum,Government Bond,125.71,0.0,125.70999908447266,No Reference Price Found
CBOE,2023-02-28,Belaware,Equities,125.69,0.0,125.69000244140625,No Reference Price Found
ARE,2023-07-31,Applebead,Equities,125.68,0.0,125.68000030517578,No Reference Price Found
US9128283R96,2023-08-31,Magnum,Government Bond,125.68,0.0,125.68000030517578,No Reference Price Found
US9128283R96,2023-02-28,Magnum,Government Bond,125.58,0.0,125.58000183105469,No Reference Price Found
US9128283R96,2022-10-31,Magnum,Government Bond,125.57,0.0,125.56999969482422,No Reference Price Found
US9128283R96,2022-09-30,Magnum,Government Bond,125.54,0.0,125.54000091552734,No Reference Price Found
US9128283R96,2023-01-31,Magnum,Government Bond,125.52,0.0,125.5199966430664,No Reference Price Found
DLTR,2023-08-31,TT_monthly_Trustmind,Equities,125.5,0.0,125.5,No Reference Price Found
PKG,2022-12-31,Belaware,Equities,125.49,0.0,125.48999786376953,No Reference Price Found
US9128283R96,2023-07-31,Magnum,Government Bond,125.47,0.0,125.47000122070312,No Reference Price Found
US9128283R96,2023-03-31,Magnum,Government Bond,125.43,0.0,125.43000030517578,No Reference Price Found
TEL,2023-01-31,Applebead,Equities,125.43,0.0,125.43000030517578,No Reference Price Found
