Fund_Name,EOM_Date,Instrument_ID,Instrument_Type,Position,Fund_Price,Market_Value,Realized_PL
Magnum,2022-08-31,CCL,Equities,3412.3554,9.4600,32280.8819,-221.2847
Magnum,2022-08-31,CHTR,Equities,2729.8843,412.6300,1126432.1598,-8965.1402
Magnum,2022-08-31,CI,Equities,63469.8100,278.8600,17699191.2262,-53545.4363
Magnum,2022-08-31,CLX,Equities,27981.3141,139.8800,3914026.2165,-3980.2046
Magnum,2022-08-31,CNC,Equities,109195.3721,89.7400,9799192.6924,-823.6605
Magnum,2022-08-31,CPRT,Equities,176760.0086,29.9100,5286891.8569,16760.4645
Magnum,2022-08-31,CRL,Equities,107830.4300,205.2500,22132195.7474,42348.0748
Magnum,2022-08-31,DE0001030567,Government Bond,6068.4387,121.6600,738286.2479,88.3550
Magnum,2022-08-31,DFS,Equities,32076.1406,97.9200,3140895.6831,16437.3249
Magnum,2022-08-31,DHI,Equities,29346.2563,70.4600,2067737.2155,-1105.9729
Magnum,2022-08-31,DHR,Equities,165158.0003,268.7900,44392818.9018,553.3485
Magnum,2022-08-31,DOW,Equities,147413.7523,48.9800,7220325.5895,3728.7567
Magnum,2022-08-31,EA,Equities,30028.7273,126.2800,3792027.6870,-2347.8699
Magnum,2022-08-31,EMR,Equities,9554.5951,79.8400,762838.8695,-3435.2550
Magnum,2022-08-31,ES0000012C12,Government Bond,5282.2196,131.0200,692076.4146,-13.3261
Magnum,2022-08-31,FFIV,Equities,197916.6119,157.0600,31084783.0705,-103018.8606
Magnum,2022-08-31,FICO,Equities,81896.5291,449.4000,36804300.1670,95261.4647
Magnum,2022-08-31,FTNT,Equities,129669.5044,48.6900,6313608.1678,24110.0856
Magnum,2022-08-31,GB00B4PTCY75,Government Bond,4921.3688,350.2100,1723512.5698,113.6161
Magnum,2022-08-31,GB00B54QLM75,Government Bond,8546.4665,194.8200,1665022.6059,-42.1103
Magnum,2022-08-31,GB00B73ZYW09,Government Bond,5041.2603,271.5200,1368803.0022,-93.5102
Magnum,2022-08-31,GB00B7RN0G65,Government Bond,4755.9550,225.1100,1070613.0369,179.6163
Magnum,2022-08-31,GB00BLH38265,Government Bond,892.2508,166.9200,148934.5104,16.2250
Magnum,2022-08-31,GB00BMBL1F74,Government Bond,6488.1193,88.0700,571408.6671,106.2569
Magnum,2022-08-31,GB00BNNGP882,Government Bond,1276.5198,213.0900,272013.5993,6.2138
Magnum,2022-08-31,GWW,Equities,7507.1818,548.9100,4120767.1794,27082.3781
Magnum,2022-08-31,HCA,Equities,21156.6033,195.9900,4146482.6895,-24766.8949
Magnum,2022-08-31,HIG,Equities,99640.7770,63.2100,6298293.5169,-10378.0013
Magnum,2022-08-31,IDXX,Equities,79166.6448,347.6200,27519909.0564,82983.0172
Magnum,2022-08-31,INTC,Equities,87356.2977,30.8800,2697562.4724,-9787.6623
Magnum,2022-08-31,IQV,Equities,106465.4878,212.6600,22640950.6355,80186.6475
Magnum,2022-08-31,IT0003745541,Government Bond,4170.8923,180.0400,750927.4435,93.8921
Magnum,2022-08-31,IT0004243512,Government Bond,5517.6869,135.0300,745053.2601,10.1954
Magnum,2022-08-31,JNJ,Equities,9554.5951,156.8300,1498447.1431,-812.1991
Magnum,2022-08-31,JP1201401C92,Government Bond,5858614.6718,116.7200,683817504.4906,-17625.5573
Magnum,2022-08-31,JPM,Equities,158333.2895,110.2700,17459411.8385,15258.9814
Magnum,2022-08-31,K,Equities,147413.7523,70.8800,10448686.7657,6041.9228
Magnum,2022-08-31,KLAC,Equities,68247.1076,339.7400,23186272.3237,3256.7844
Magnum,2022-08-31,LDOS,Equities,103735.6035,93.5900,9708615.1313,-7152.9181
Magnum,2022-08-31,LUV,Equities,204058.8516,36.1300,7372646.3089,-44169.2702
Magnum,2022-08-31,LYB,Equities,3412.3554,78.7200,268620.6154,1338.5973
Magnum,2022-08-31,MCK,Equities,182902.2483,365.4100,66834310.5407,97114.6708
Magnum,2022-08-31,MLM,Equities,167205.4135,345.8600,57829664.3240,-69200.0592
Magnum,2022-08-31,MO,Equities,105783.0167,41.4700,4386821.7035,13995.0267
Magnum,2022-08-31,MRNA,Equities,6824.7108,132.2700,902704.4917,11471.9213
Magnum,2022-08-31,MSFT,Equities,171982.7111,258.9700,44538362.6834,-29924.0636
Magnum,2022-08-31,NFLX,Equities,60739.9257,223.5600,13579017.7966,-34494.4881
Magnum,2022-08-31,NL0011819040,Government Bond,31516.9840,104.5900,3296361.3577,156.0993
Magnum,2022-08-31,NOC,Equities,157650.8185,470.5800,74187322.1568,279311.8587
Magnum,2022-08-31,NTAP,Equities,119432.4382,69.9900,8359076.3522,38831.5324
Magnum,2022-08-31,NVDA,Equities,180172.3640,150.8200,27173595.9337,90827.5751
Magnum,2022-08-31,ON,Equities,182902.2483,68.7700,12578187.6136,-8865.5485
Magnum,2022-08-31,PEG,Equities,152191.0499,62.0900,9449542.2863,1068.4435
Magnum,2022-08-31,PFE,Equities,180854.8350,43.4800,7863568.2277,-7206.9617
Magnum,2022-08-31,PGR,Equities,83261.4712,122.2800,10181212.7017,-902.9790
Magnum,2022-08-31,PH,Equities,166522.9425,260.6200,43399209.2628,152041.6473
Magnum,2022-08-31,PRU,Equities,36170.9670,90.8700,3286855.7721,20537.0010
Magnum,2022-08-31,PTC,Equities,113290.1986,114.8900,13015910.9121,65272.1450
Magnum,2022-08-31,QRVO,Equities,182219.7772,89.7800,16359691.5966,102906.8563
Magnum,2022-08-31,RF,Equities,103735.6035,20.8300,2160812.6208,223.6153
Magnum,2022-08-31,RTX,Equities,137176.6862,87.5900,12015305.9445,-19346.7199
Magnum,2022-08-31,SBUX,Equities,102370.6613,82.3200,8427152.8420,9911.7557
Magnum,2022-08-31,SO,Equities,99640.7770,74.0000,7373417.5012,18550.7270
Magnum,2022-08-31,SYK,Equities,85308.8845,202.8200,17302347.9451,126208.2420
Magnum,2022-08-31,TJX,Equities,123527.2647,61.3600,7579632.9614,-26087.7722
Magnum,2022-08-31,TMO,Equities,184949.6615,544.0300,100618164.3448,288005.7439
Magnum,2022-08-31,TROW,Equities,6824.7108,114.9500,784500.5014,2234.9550
Magnum,2022-08-31,TTWO,Equities,153555.9920,122.5600,18819822.3818,2555.3979
Magnum,2022-08-31,US912810QV35,Government Bond,8867.9764,154.7700,1372496.7025,-164.9089
Magnum,2022-08-31,US912810SG40,Government Bond,5664.0321,156.0000,883589.0141,15.3209
Magnum,2022-08-31,US9128283R96,Government Bond,11410.1368,125.8600,1436079.8191,11.6538
Magnum,2022-08-31,US912828B253,Government Bond,1862.3540,126.4800,235550.5278,-7.2805
Magnum,2022-08-31,US912828WU04,Government Bond,13162.2718,124.4700,1638307.9650,-92.9161
Magnum,2022-08-31,US91282CCA71,Government Bond,10267.0509,114.1500,1171983.8612,-83.0871
Magnum,2022-08-31,VLO,Equities,36170.9670,113.5000,4105404.7555,-11170.3193
Magnum,2022-08-31,WHR,Equities,21156.6033,148.8000,3148102.5777,-9219.3451
Magnum,2022-08-31,WY,Equities,79166.6448,32.5000,2572915.9552,14856.5057
Magnum,2022-08-31,ZTS,Equities,192456.8433,155.1600,29861603.8111,140282.1680
Magnum,2022-09-30,A,Equities,164211.1399,120.7300,19825210.9242,-122435.5976
Magnum,2022-09-30,AEP,Equities,22243.0973,83.2300,1851292.9880,26746.3144
Magnum,2022-09-30,AJG,Equities,174961.6291,169.8100,29710234.2305,112066.6098
Magnum,2022-09-30,AMP,Equities,21683.4028,247.8900,5375098.7122,41617.1544
Magnum,2022-09-30,ANSS,Equities,40885.8867,221.7000,9064401.0774,82472.3982
Magnum,2022-09-30,ATO,Equities,49757.0552,99.3000,4940875.5819,34795.5421
Magnum,2022-09-30,ATVI,Equities,86420.2886,73.5500,6356212.2266,50765.0991
Magnum,2022-09-30,BG,Equities,191266.2725,80.4900,15395022.2766,69318.5530
Magnum,2022-09-30,CCL,Equities,3360.8288,7.0300,23626.6265,-626.0478
Magnum,2022-09-30,CHTR,Equities,2684.5682,303.3500,814363.7705,-24760.7058
Magnum,2022-09-30,CI,Equities,61743.4312,274.0500,16920787.3208,-41519.4109
Magnum,2022-09-30,CLX,Equities,27679.1159,124.4200,3443835.6014,-23359.9203
Magnum,2022-09-30,CNC,Equities,109544.7973,77.8100,8523680.6774,20843.2126
Magnum,2022-09-30,CPRT,Equities,174656.5645,26.6000,4645864.6154,-34811.9999
Magnum,2022-09-30,CRL,Equities,110310.5298,196.8000,21709112.2725,104784.2203
Magnum,2022-09-30,DE0001030567,Government Bond,6181.9185,121.3200,749990.3485,192.9157
Magnum,2022-09-30,DFS,Equities,31161.9705,88.6000,2760950.5907,-42600.3223
Magnum,2022-09-30,DHI,Equities,29005.8397,66.7000,1934689.5067,-6399.8316
Magnum,2022-09-30,DHR,Equities,165290.1267,257.4600,42555596.0214,7484.9606
Magnum,2022-09-30,DOW,Equities,149374.3552,42.1900,6302104.0477,66562.4687
Magnum,2022-09-30,EA,Equities,29599.3165,115.1700,3408953.2844,-23853.7700
Magnum,2022-09-30,EMR,Equities,9427.5189,71.5200,674256.1549,-5286.3664
Magnum,2022-09-30,ES0000012C12,Government Bond,5300.1792,130.3100,690666.3472,63.7564
Magnum,2022-09-30,FFIV,Equities,193958.2797,144.7300,28071581.8205,-244031.1825
Magnum,2022-09-30,FICO,Equities,83870.2354,412.0100,34555375.6984,368984.4023
Magnum,2022-09-30,FTNT,Equities,130823.5630,49.1300,6427361.6482,-2538.9289
Magnum,2022-09-30,GB00B4PTCY75,Government Bond,5066.5492,349.4200,1770353.6167,573.4625
Magnum,2022-09-30,GB00B54QLM75,Government Bond,8510.5714,194.3700,1654199.7539,-80.7641
Magnum,2022-09-30,GB00B73ZYW09,Government Bond,4903.1298,270.9800,1328650.1098,-372.9524
Magnum,2022-09-30,GB00B7RN0G65,Government Bond,4689.8473,224.5400,1053058.3028,-188.4072
Magnum,2022-09-30,GB00BLH38265,Government Bond,881.6331,166.5000,146791.9038,-22.2973
Magnum,2022-09-30,GB00BMBL1F74,Government Bond,6551.0541,87.9000,575837.6520,53.4945
Magnum,2022-09-30,GB00BNNGP882,Government Bond,1248.6916,212.6600,265546.7654,-59.8305
Magnum,2022-09-30,GWW,Equities,7281.9664,483.8700,3523525.0709,-73240.0660
Magnum,2022-09-30,HCA,Equities,21317.3935,182.5400,3891277.0150,10813.1400
Magnum,2022-09-30,HIG,Equities,99730.4537,60.8800,6071590.0238,1044.7335
Magnum,2022-09-30,IDXX,Equities,81209.1442,325.8000,26457939.1834,222836.6884
Magnum,2022-09-30,INTC,Equities,88954.9179,24.9300,2217646.1040,47558.9524
Magnum,2022-09-30,IQV,Equities,105305.0140,181.1400,19074950.2328,-182890.6736
Magnum,2022-09-30,IT0003745541,Government Bond,4272.2449,179.0700,765030.9027,491.5605
Magnum,2022-09-30,IT0004243512,Government Bond,5459.7512,134.9200,736629.6282,-31.8646
Magnum,2022-09-30,JNJ,Equities,9272.7345,158.7900,1472417.5120,2762.2334
Magnum,2022-09-30,JP1201401C92,Government Bond,5866230.8709,116.6000,684002519.5419,4569.7194
Magnum,2022-09-30,JPM,Equities,156433.2901,101.3200,15849820.9502,-85024.9765
Magnum,2022-09-30,K,Equities,148858.4071,67.8800,10104508.6747,21669.8216
Magnum,2022-09-30,KLAC,Equities,70035.1818,298.7700,20924411.2610,366287.0036
Magnum,2022-09-30,LDOS,Equities,101048.8514,86.4600,8736683.6891,-95782.7135
Magnum,2022-09-30,LUV,Equities,199732.8040,30.3600,6063887.9283,-124806.4748
Magnum,2022-09-30,LYB,Equities,3398.0235,71.4000,242618.8769,-524.5473
Magnum,2022-09-30,MCK,Equities,182719.3460,338.4000,61832226.6941,-24700.9486
Magnum,2022-09-30,MLM,Equities,164095.3928,320.3800,52572881.9580,-396216.6361
Magnum,2022-09-30,MO,Equities,108036.1950,37.9400,4098893.2375,39768.5962
Magnum,2022-09-30,MRNA,Equities,6936.6360,118.2500,820257.2085,7845.9605
Magnum,2022-09-30,MSFT,Equities,176712.2356,230.6700,40762211.3893,669227.7244
Magnum,2022-09-30,NFLX,Equities,59670.9030,235.4400,14048917.4115,63499.9480
Magnum,2022-09-30,NL0011819040,Government Bond,31784.8784,104.2900,3314844.9657,401.8415
Magnum,2022-09-30,NOC,Equities,159321.9171,463.0300,73770827.2972,63083.9750
Magnum,2022-09-30,NTAP,Equities,120113.2031,60.0200,7209194.4521,33936.1302
Magnum,2022-09-30,NVDA,Equities,182604.6909,121.3300,22155427.1447,358646.6034
Magnum,2022-09-30,ON,Equities,179610.0078,62.3300,11195091.7863,-106010.1431
Magnum,2022-09-30,PEG,Equities,156711.1240,54.6800,8568964.2630,167468.7484
Magnum,2022-09-30,PFE,Equities,182048.4770,42.0600,7656958.9407,8474.8576
Magnum,2022-09-30,PGR,Equities,81771.0909,115.8600,9473998.5909,-47841.2088
Magnum,2022-09-30,PH,Equities,168271.4334,238.3100,40100765.2820,195044.1594
Magnum,2022-09-30,PRU,Equities,37086.0925,81.4000,3018807.9274,43331.1908
Magnum,2022-09-30,PTC,Equities,115476.6994,104.6000,12078862.7560,112495.4678
Magnum,2022-09-30,QRVO,Equities,183477.0937,79.4100,14569916.0074,65191.8586
Magnum,2022-09-30,RF,Equities,104358.0171,19.4700,2031850.5933,4232.4126
Magnum,2022-09-30,RTX,Equities,133239.7153,79.8900,10644520.8561,-151573.3794
Magnum,2022-09-30,SBUX,Equities,104499.9711,82.5100,8622292.6156,-2022.8443
Magnum,2022-09-30,SO,Equities,100497.6877,65.2900,6561494.0316,37318.4602
Magnum,2022-09-30,SYK,Equities,86196.0969,200.8700,17314209.9749,8650.3209
Magnum,2022-09-30,TJX,Equities,125207.2355,61.1400,7655170.3779,1847.9679
Magnum,2022-09-30,TMO,Equities,179974.5156,506.2600,91113898.2695,-939556.3021
Magnum,2022-09-30,TROW,Equities,6901.1475,101.6400,701432.6336,5086.8664
Magnum,2022-09-30,TTWO,Equities,153433.1472,109.0000,16724213.0475,-8328.8770
Magnum,2022-09-30,US912810QV35,Government Bond,8941.5806,154.7100,1383351.9303,22.0813
Magnum,2022-09-30,US912810SG40,Government Bond,5507.1385,156.0100,859168.6698,7.8447
Magnum,2022-09-30,US9128283R96,Government Bond,11365.6373,125.5400,1426842.1039,-71.1993
Magnum,2022-09-30,US912828B253,Government Bond,1855.0908,126.2100,234131.0063,-9.8053
Magnum,2022-09-30,US912828WU04,Government Bond,12912.1886,124.2000,1603693.8228,-337.6123
Magnum,2022-09-30,US91282CCA71,Government Bond,10357.4010,113.8700,1179397.2469,126.4901
Magnum,2022-09-30,VLO,Equities,35946.7070,103.5400,3721922.0442,-11168.1478
Magnum,2022-09-30,WHR,Equities,20947.1530,128.1000,2683330.2957,-21678.1136
Magnum,2022-09-30,WY,Equities,79134.9781,27.3100,2161176.2524,-821.7498
Magnum,2022-09-30,ZTS,Equities,196344.4716,146.9900,28860673.8754,158809.6134
Magnum,2022-10-31,A,Equities,172890.9436,137.6600,23800167.2916,-734745.3776
Magnum,2022-10-31,AEP,Equities,21454.7067,84.6500,1816140.9231,5597.5732
Magnum,2022-10-31,AJG,Equities,171853.6558,185.5400,31885727.2935,244442.0984
Magnum,2022-10-31,AMP,Equities,21038.1264,304.1400,6398535.7530,181483.9881
Magnum,2022-10-31,ANSS,Equities,40644.2919,221.1600,8988891.6013,-652.3059
Magnum,2022-10-31,ATO,Equities,48744.8141,103.8800,5063611.2894,23180.3212
Magnum,2022-10-31,ATVI,Equities,85731.9483,72.0200,6174414.9147,-5265.8035
Magnum,2022-10-31,BG,Equities,193608.3085,96.2100,18627055.3636,-184084.0288
Magnum,2022-10-31,CCL,Equities,3506.1952,9.0600,31766.1281,-1475.4683
Magnum,2022-10-31,CHTR,Equities,2779.0222,367.6200,1021624.1485,-30352.7919
Magnum,2022-10-31,CI,Equities,61622.8386,319.0800,19662615.3285,27151.4327
Magnum,2022-10-31,CLX,Equities,27880.5814,142.7500,3979952.9906,-18464.3095
Magnum,2022-10-31,CNC,Equities,111444.7968,85.1300,9487295.5488,-69539.9808
Magnum,2022-10-31,CPRT,Equities,174568.1845,28.7600,5020580.9858,954.5040
Magnum,2022-10-31,CRL,Equities,108466.6295,212.2500,23022042.1087,142441.3022
Magnum,2022-10-31,DE0001030567,Government Bond,6169.7816,121.6000,750245.4414,16.9916
Magnum,2022-10-31,DFS,Equities,32339.1649,101.7900,3291803.5959,-77635.9679
Magnum,2022-10-31,DHI,Equities,28527.4957,76.1300,2171798.2479,22553.9185
Magnum,2022-10-31,DHR,Equities,161161.1767,250.8600,40428892.7862,-136255.3503
Magnum,2022-10-31,DOW,Equities,149433.3207,44.8900,6708061.7682,-796.0343
Magnum,2022-10-31,EA,Equities,29725.4372,125.3700,3726678.0595,-6432.1534
Magnum,2022-10-31,EMR,Equities,9378.7905,84.5900,793351.8892,3184.4032
Magnum,2022-10-31,ES0000012C12,Government Bond,5294.3687,130.4600,690703.3438,4.3578
Magnum,2022-10-31,FFIV,Equities,195165.5710,142.9100,27891111.7558,10986.3511
Magnum,2022-10-31,FICO,Equities,79480.5815,478.8400,38058481.6305,1466802.8702
Magnum,2022-10-31,FTNT,Equities,126570.4032,57.1600,7234764.2479,170764.3637
Magnum,2022-10-31,GB00B4PTCY75,Government Bond,4999.6186,350.3700,1751716.3586,317.9204
Magnum,2022-10-31,GB00B54QLM75,Government Bond,8413.1416,194.9000,1639721.3046,258.1888
Magnum,2022-10-31,GB00B73ZYW09,Government Bond,4965.6414,271.9500,1350406.1829,-303.1814
Magnum,2022-10-31,GB00B7RN0G65,Government Bond,4833.4771,224.9600,1087339.0078,-301.6227
Magnum,2022-10-31,GB00BLH38265,Government Bond,881.7223,166.8100,147080.0937,-0.1383
Magnum,2022-10-31,GB00BMBL1F74,Government Bond,6417.3988,88.2100,566078.7485,207.1656
Magnum,2022-10-31,GB00BNNGP882,Government Bond,1277.0304,213.4200,272543.8247,-107.6872
Magnum,2022-10-31,GWW,Equities,7341.2731,578.0000,4243255.8596,-27912.7155
Magnum,2022-10-31,HCA,Equities,21713.0220,215.9900,4689795.6245,-66168.8637
Magnum,2022-10-31,HIG,Equities,96860.7994,71.1700,6893583.0907,147643.7178
Magnum,2022-10-31,IDXX,Equities,78897.4782,359.6800,28377844.9524,391596.2250
Magnum,2022-10-31,INTC,Equities,86814.6886,27.5000,2387403.9375,27501.9464
Magnum,2022-10-31,IQV,Equities,103409.9283,209.6700,21681959.6666,270333.9727
Magnum,2022-10-31,IT0003745541,Government Bond,4286.4260,179.2800,768470.4499,-14.8901
Magnum,2022-10-31,IT0004243512,Government Bond,5605.9699,135.0400,757030.1719,-87.7312
Magnum,2022-10-31,JNJ,Equities,9409.3652,169.1100,1591217.7513,-7050.1446
Magnum,2022-10-31,JP1201401C92,Government Bond,5924817.0176,116.7200,691544642.2913,-35151.6880
Magnum,2022-10-31,JPM,Equities,159109.1227,123.1400,19592697.3652,-291933.3359
Magnum,2022-10-31,K,Equities,145305.7357,74.8600,10877587.3730,123988.2330
Magnum,2022-10-31,KLAC,Equities,66609.1770,312.4100,20809372.9810,233653.5273
Magnum,2022-10-31,LDOS,Equities,102895.3451,100.4200,10332750.5558,-128885.2632
Magnum,2022-10-31,LUV,Equities,208997.0758,35.7800,7477915.3730,-251061.7675
Magnum,2022-10-31,LYB,Equities,3494.9344,72.5100,253417.6918,-537.8555
Magnum,2022-10-31,MCK,Equities,181640.2228,387.6800,70418281.5588,265895.9724
Magnum,2022-10-31,MLM,Equities,167589.9860,334.2000,56008573.3154,-241476.3862
Magnum,2022-10-31,MO,Equities,106703.3290,43.4800,4639460.7436,36920.3885
Magnum,2022-10-31,MRNA,Equities,6927.0814,150.3300,1041348.1495,1532.5570
Magnum,2022-10-31,MSFT,Equities,169179.3929,229.9100,38896034.2149,-28624.8024
Magnum,2022-10-31,NFLX,Equities,60982.8854,291.8800,17799684.6007,-370241.4321
Magnum,2022-10-31,NL0011819040,Government Bond,30788.9417,104.5900,3220215.4103,1493.9050
Magnum,2022-10-31,NOC,Equities,157430.1073,540.5000,85090973.0100,732792.5344
Magnum,2022-10-31,NTAP,Equities,119850.4518,67.7200,8116272.5939,10115.9275
Magnum,2022-10-31,NVDA,Equities,182856.9322,134.9000,24667400.1527,-17114.5729
Magnum,2022-10-31,ON,Equities,185298.2677,61.4300,11382872.5863,25597.1696
Magnum,2022-10-31,PEG,Equities,147914.4814,54.5300,8065776.6689,-6597.4820
Magnum,2022-10-31,PFE,Equities,181162.2883,44.7500,8107012.3998,11919.2379
Magnum,2022-10-31,PGR,Equities,83652.8001,128.1200,10717596.7543,-115348.7770
Magnum,2022-10-31,PH,Equities,165373.9342,285.8200,47267177.8596,688300.9347
Magnum,2022-10-31,PRU,Equities,35118.3919,99.8200,3505517.8764,181225.2257
Magnum,2022-10-31,PTC,Equities,116371.6920,117.8300,13712076.4633,-59203.7584
Magnum,2022-10-31,QRVO,Equities,187230.8211,86.0800,16116829.0776,-125186.8091
Magnum,2022-10-31,RF,Equities,102200.3166,21.3000,2176866.7428,19742.9601
Magnum,2022-10-31,RTX,Equities,139618.4312,92.5300,12918893.4406,-403134.8454
Magnum,2022-10-31,SBUX,Equities,101029.6057,84.7900,8566300.2658,39562.1658
Magnum,2022-10-31,SO,Equities,96781.0867,62.8700,6084626.9235,-44970.8719
Magnum,2022-10-31,SYK,Equities,83969.5350,227.3400,19089634.0798,294685.4654
Magnum,2022-10-31,TJX,Equities,126491.9190,70.9600,8975866.5753,-63077.9624
Magnum,2022-10-31,TMO,Equities,185171.6011,513.0300,94998586.5081,-175921.3438
Magnum,2022-10-31,TROW,Equities,6793.9996,102.7500,698083.4546,594.6712
Magnum,2022-10-31,TTWO,Equities,153509.9252,118.4800,18187855.9402,-3639.2770
Magnum,2022-10-31,US912810QV35,Government Bond,8690.6168,154.4200,1342005.0525,-363.8974
Magnum,2022-10-31,US912810SG40,Government Bond,5831.6875,155.7500,908285.3271,421.9138
Magnum,2022-10-31,US9128283R96,Government Bond,11157.9728,125.5700,1401106.6430,31.1497
Magnum,2022-10-31,US912828B253,Government Bond,1881.3500,126.3700,237746.1947,-21.0074
Magnum,2022-10-31,US912828WU04,Government Bond,13041.1789,124.3600,1621801.0021,-103.1922
Magnum,2022-10-31,US91282CCA71,Government Bond,10307.0924,113.8900,1173874.7543,5.0309
Magnum,2022-10-31,VLO,Equities,36749.7025,121.6700,4471336.3009,-72791.5391
Magnum,2022-10-31,WHR,Equities,21666.4775,131.3600,2846108.4825,-11724.9896
Magnum,2022-10-31,WY,Equities,80251.2278,29.5800,2373831.3185,-12669.4340
Magnum,2022-10-31,ZTS,Equities,189974.1501,149.7700,28452428.4531,88547.4690
Magnum,2022-11-30,A,Equities,163287.7566,154.2000,25178972.0629,794183.5649
Magnum,2022-11-30,AEP,Equities,21238.4999,94.0700,1997905.6831,10183.3420
Magnum,2022-11-30,AJG,Equities,170282.4026,197.4700,33625666.0460,93725.2508
Magnum,2022-11-30,AMP,Equities,21583.9667,327.9300,7078030.2105,-64927.7116
Magnum,2022-11-30,ANSS,Equities,41417.3952,254.3000,10532443.5881,-128103.2060
Magnum,2022-11-30,ATO,Equities,48730.0727,117.9300,5746737.4772,1035.5816
Magnum,2022-11-30,ATVI,Equities,83843.2096,73.1600,6133969.2123,10765.8106
Magnum,2022-11-30,BG,Equities,190961.6175,102.8400,19638492.7386,87737.8093
Magnum,2022-11-30,CCL,Equities,3417.8151,9.9300,33938.9044,384.4530
Magnum,2022-11-30,CHTR,Equities,2760.1860,391.2900,1080033.1871,2229.2645
Magnum,2022-11-30,CI,Equities,64840.7579,324.8400,21062871.8063,-92676.0778
Magnum,2022-11-30,CLX,Equities,27528.0168,145.3000,3999820.8429,4495.1981
Magnum,2022-11-30,CNC,Equities,106967.7865,87.0500,9311545.8158,42979.2985
Magnum,2022-11-30,CPRT,Equities,173489.9484,33.2800,5773745.4838,24368.1348
Magnum,2022-11-30,CRL,Equities,109803.7268,228.5700,25097837.8390,-109107.1422
Magnum,2022-11-30,DE0001030567,Government Bond,6013.8227,121.6200,731401.1188,15.5959
Magnum,2022-11-30,DFS,Equities,31896.5142,106.1800,3386771.8743,9716.1837
Magnum,2022-11-30,DHI,Equities,28950.0818,85.1600,2465388.9655,-19079.7620
Magnum,2022-11-30,DHR,Equities,166049.8535,272.5300,45253566.5760,-529688.1323
Magnum,2022-11-30,DOW,Equities,149801.8551,49.6400,7436164.0884,-8752.6915
Magnum,2022-11-30,EA,Equities,30692.3622,130.3600,4001056.3367,-24124.7792
Magnum,2022-11-30,EMR,Equities,9781.0390,94.0800,920200.1455,-19086.6890
Magnum,2022-11-30,ES0000012C12,Government Bond,5330.8160,131.1000,698869.9829,-116.6314
Magnum,2022-11-30,FFIV,Equities,202627.0273,154.6100,31328164.6907,-436495.1918
Magnum,2022-11-30,FICO,Equities,79931.0124,619.7200,49534846.9914,-317283.5329
Magnum,2022-11-30,FTNT,Equities,126985.3456,53.1600,6750540.9737,8298.8483
Magnum,2022-11-30,GB00B4PTCY75,Government Bond,4925.7980,351.6300,1732058.3643,465.0694
Magnum,2022-11-30,GB00B54QLM75,Government Bond,8292.6365,195.6100,1622122.6173,427.7934
Magnum,2022-11-30,GB00B73ZYW09,Government Bond,5165.2753,272.6800,1408467.2754,-728.6638
Magnum,2022-11-30,GB00B7RN0G65,Government Bond,4623.7395,225.9800,1044872.6478,1069.6618
Magnum,2022-11-30,GB00BLH38265,Government Bond,887.7896,167.5700,148766.9011,-23.0558
Magnum,2022-11-30,GB00BMBL1F74,Government Bond,6304.5055,88.4500,557633.5139,135.4719
Magnum,2022-11-30,GB00BNNGP882,Government Bond,1261.2015,213.9900,269884.5175,45.1122
Magnum,2022-11-30,GWW,Equities,7604.7752,598.2500,4549556.7609,-26679.5858
Magnum,2022-11-30,HCA,Equities,20807.5194,238.5800,4964257.9760,102276.5213
Magnum,2022-11-30,HIG,Equities,99013.0401,75.4800,7473504.2704,-46380.7889
Magnum,2022-11-30,IDXX,Equities,77820.8118,425.8700,33141549.1268,356322.7348
Magnum,2022-11-30,INTC,Equities,88771.4697,29.4800,2616982.9269,-19372.1326
Magnum,2022-11-30,IQV,Equities,105336.9536,218.0200,22965562.6302,-80453.3075
Magnum,2022-11-30,IT0003745541,Government Bond,4159.2138,180.1500,749282.3601,553.3731
Magnum,2022-11-30,IT0004243512,Government Bond,5407.3331,135.0800,730422.5615,39.7273
Magnum,2022-11-30,JNJ,Equities,9347.2603,174.1400,1627731.9167,1561.9374
Magnum,2022-11-30,JP1201401C92,Government Bond,5702189.6600,116.6000,664875314.3615,-133576.4145
Magnum,2022-11-30,JPM,Equities,156496.6234,135.1700,21153648.5835,157141.8315
Magnum,2022-11-30,K,Equities,147811.7695,71.6700,10593669.5179,39971.2389
Magnum,2022-11-30,KLAC,Equities,70185.3254,389.5100,27337886.1038,-1378605.2222
Magnum,2022-11-30,LDOS,Equities,102843.4773,108.0700,11114294.5926,1983.9434
Magnum,2022-11-30,LUV,Equities,203324.2398,39.2900,7988609.3798,99558.2731
Magnum,2022-11-30,LYB,Equities,3460.4696,81.7300,282824.1795,1588.8268
Magnum,2022-11-30,MCK,Equities,187785.7383,380.5600,71463740.5674,218780.3533
Magnum,2022-11-30,MLM,Equities,167924.3968,365.2100,61327668.9588,-51850.3987
Magnum,2022-11-30,MO,Equities,102916.2970,43.7700,4504646.3184,5491.1964
Magnum,2022-11-30,MRNA,Equities,6626.7941,175.9100,1165719.3579,38406.7423
Magnum,2022-11-30,MSFT,Equities,169316.9790,253.4100,42906615.6584,-16166.3748
Magnum,2022-11-30,NFLX,Equities,59652.6811,305.5300,18225683.6446,90786.4485
